family,subfamily,tribe,genus.group,subgenus,genus.species
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaCruzmyia,Wyeomyia mattinglyi
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaDecamyia,Wyeomyia felicia
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaDecamyia,Wyeomyia pseudopecten
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaDecamyia,Wyeomyia ulocoma
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaDendromyia,Wyeomyia complosa
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaDendromyia,Wyeomyia jocosa
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaDendromyia,Wyeomyia luteoventralis
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaDendromyia,Wyeomyia testei
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaDendromyia,Wyeomyia trifurcata
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaDendromyia,Wyeomyia ypsipola
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaDodecamyia,Wyeomyia aphobema
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaExallomyia,Wyeomyia arborea
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaExallomyia,Wyeomyia carrilloi
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaExallomyia,Wyeomyia tarsata
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaHystatomyia,Wyeomyia autocratica
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaHystatomyia,Wyeomyia baltae
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaHystatomyia,Wyeomyia chocoensis
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaHystatomyia,Wyeomyia circumcincta
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaHystatomyia,Wyeomyia coenonus
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaHystatomyia,Wyeomyia esmeraldasi
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaHystatomyia,Wyeomyia intonca
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaHystatomyia,Wyeomyia lamellata
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaHystatomyia,Wyeomyia lopezii
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaMenolepis,Wyeomyia leucostigma
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaMiamyia,Wyeomyia codiocampa
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaMiamyia,Wyeomyia hosautos
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaMiamyia,Wyeomyia limai
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaMiamyia,Wyeomyia lutzi
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaMiamyia,Wyeomyia oblita
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaMiamyia,Wyeomyia sabethea
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaMiamyia,Wyeomyia serrata
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaNunezia,Wyeomyia bicornis
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaNunezia,Wyeomyia lateralis
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaNunezia,Wyeomyia paucartamboensis
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaPhoniomyia,Wyeomyia antunesi
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaPhoniomyia,Wyeomyia bonnei
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaPhoniomyia,Wyeomyia davisi
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaPhoniomyia,Wyeomyia deanei
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaPhoniomyia,Wyeomyia diabolica
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaPhoniomyia,Wyeomyia edwardsi
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaPhoniomyia,Wyeomyia flabellata
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaPhoniomyia,Wyeomyia fuscipes
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaPhoniomyia,Wyeomyia galvaoi
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaPhoniomyia,Wyeomyia incaudata
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaPhoniomyia,Wyeomyia lassalli
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaPhoniomyia,Wyeomyia longirostris
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaPhoniomyia,Wyeomyia lopesi
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaPhoniomyia,Wyeomyia muehlensi
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaPhoniomyia,Wyeomyia pallidoventer
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaPhoniomyia,Wyeomyia palmata
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaPhoniomyia,Wyeomyia pilicauda
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaPhoniomyia,Wyeomyia quasilongirostris
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaPhoniomyia,Wyeomyia splendida
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaPhoniomyia,Wyeomyia theobaldi
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaPhoniomyia,Wyeomyia trinidadensis
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaPhoniomyia,Wyeomyia tripartita
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaProsopolepis,Wyeomyia confusa
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaSpilonympha,Wyeomyia airosai
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaSpilonympha,Wyeomyia aningae
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaSpilonympha,Wyeomyia bourrouli
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaSpilonympha,Wyeomyia finlayi
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaSpilonympha,Wyeomyia forcipenis
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaSpilonympha,Wyeomyia howardi
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaSpilonympha,Wyeomyia mystes
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia aequatorianna
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia albosquamata
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia amazonica
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia argenteorostris
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia cesari
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia chalcocephala
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia clasoleuca
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia compta
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia covagarciai
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia exallos
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia flui
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia gutierrezi
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia ininicola
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia knabi
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia melanocephala
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia moerbista
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia negrensis
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia nigricephala
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia occulta
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia pampithes
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia phroso
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia rooti
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia rorotai
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia roucouyana
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia serratoria
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia shannoni
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia subcomplosa
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia surinamensis
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia taurepana
Culicidae,Culicinae,Sabethini,Wyeomyia,Wyeomyiasubgenusuncertain,Wyeomyia undulata
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaTriamyia,Wyeomyia aporonoma
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaTriamyia,Wyeomyia staminifera
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia abebela
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia ablechra
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia adelpha
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia arthrostigma
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia atrata
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia bahama
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia caracula
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia celaenocephala
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia charmion
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia corona
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia downsi
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia florestan
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia gaudians
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia gausapata
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia grayii
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia guatemala
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia hemisagnosta
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia hirsuta
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia juxtahirsuta
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia labesba
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia luna
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia medioalbipes
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia melanopus
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia mitchellii
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia nigritubus
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia pertinans
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia pseudorobusta
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia robusta
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia scotinomus
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia simmsi
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia smithii
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia sororcula
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia stellata
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia stonei
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaWyeomyia,Wyeomyia vanduzeei
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaZinzala,Wyeomyia fishi
Culicidae,Culicinae,Sabethini,Wyeomyia,WyeomyiaZinzala,Wyeomyia zinzala
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAfrorhynchus,Toxorhynchites aeneus
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAfrorhynchus,Toxorhynchites angolensis
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAfrorhynchus,Toxorhynchites brunhesi
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAfrorhynchus,Toxorhynchites capelai
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAfrorhynchus,Toxorhynchites erythrurus
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAfrorhynchus,Toxorhynchites fontenillei
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAfrorhynchus,Toxorhynchites grjebinei
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAfrorhynchus,Toxorhynchites helenae
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAfrorhynchus,Toxorhynchites kaimosi
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAfrorhynchus,Toxorhynchites lemuriae
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAfrorhynchus,Toxorhynchites lutescens
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAfrorhynchus,Toxorhynchites madagascarensis
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAfrorhynchus,Toxorhynchites nairobiensis
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAfrorhynchus,Toxorhynchites nigeriensis
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAfrorhynchus,Toxorhynchites pauliani
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAfrorhynchus,Toxorhynchites ruwenzori
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAfrorhynchus,Toxorhynchites viridibasis
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAfrorhynchus,Toxorhynchites wolfsi
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAfrorhynchus,Toxorhynchites zairensis
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAnkylorhynchus,Toxorhynchites catharinensis
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAnkylorhynchus,Toxorhynchites hexacis
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAnkylorhynchus,Toxorhynchites purpureus
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesAnkylorhynchus,Toxorhynchites trichopygus
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesLynchiella,Toxorhynchites bambusicola
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesLynchiella,Toxorhynchites cavalierii
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesLynchiella,Toxorhynchites gerbergi
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesLynchiella,Toxorhynchites grandiosus
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesLynchiella,Toxorhynchites guadeloupensis
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesLynchiella,Toxorhynchites haemorrhoidalis
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesLynchiella,Toxorhynchites hypoptes
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesLynchiella,Toxorhynchites mariae
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesLynchiella,Toxorhynchites moctezuma
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesLynchiella,Toxorhynchites portoricensis
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesLynchiella,Toxorhynchites pusillus
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesLynchiella,Toxorhynchites rizzoi
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesLynchiella,Toxorhynchites rutilus
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesLynchiella,Toxorhynchites rutilusseptentriolas
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesLynchiella,Toxorhynchites solstitialis
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesLynchiella,Toxorhynchites theobaldi
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesLynchiella,Toxorhynchites violaceus
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites acaudatus
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites albipes
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites amboinensis
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites angustiplatus
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites ater
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites auranticauda
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites auripes
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites barbipes
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites bengalensis
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites bickleyi
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites brevipalpis
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites camaronis
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites christophi
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites coeruleus
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites dundo
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites edwardsi
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites evansae
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites funestus
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites gigantulus
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites gravelyi
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites indicus
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites inornatus
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites kempi
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites klossi
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites leicesteri
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites lewisi
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites macaensis
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites magnificus
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites manicatus
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites manopi
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites metallicus
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites minimus
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites nepenthicola
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites nepenthis
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites nigripes
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites okinawensis
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites pendleburyi
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites phytophagus
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites quasiferox
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites rajah
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites ramalingami
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites raris
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites rickenbachi
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites rodhaini
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites speciosus
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites splendens
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites sumatranus
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites sunthorni
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites towadensis
Culicidae,Culicinae,Toxorhynchitini,Toxorhynchites,ToxorhynchitesToxorhynchites,Toxorhynchites tyagii
Culicidae,Culicinae,Uranotaeniini,Uranotaenia,UranotaeniaPseudoficalbia,Uranotaenia abdita
Culicidae,Culicinae,Uranotaeniini,Uranotaenia,UranotaeniaPseudoficalbia,Uranotaenia abstrusa
Culicidae,Culicinae,Uranotaeniini,Uranotaenia,UranotaeniaPseudoficalbia,Uranotaenia albimanus
Culicidae,Culicinae,Uranotaeniini,Uranotaenia,UranotaeniaPseudoficalbia,Uranotaenia albinotata
Culicidae,Culicinae,Uranotaeniini,Uranotaenia,UranotaeniaPseudoficalbia,Uranotaenia albipes
Culicidae,Culicinae,Uranotaeniini,Uranotaenia,UranotaeniaPseudoficalbia,Uranotaenia ambodimanga
Culicidae,Culicinae,Uranotaeniini,Uranotaenia,UranotaeniaPseudoficalbia,Uranotaenia andreae
Culicidae,Culicinae,Uranotaeniini,Uranotaenia,UranotaeniaPseudoficalbia,Uranotaenia anhydor
Culicidae,Culicinae,Uranotaeniini,Uranotaenia,UranotaeniaPseudoficalbia,Uranotaenia annulata
Culicidae,Culicinae,Uranotaeniini,Uranotaenia,UranotaeniaPseudoficalbia,Uranotaenia antalahaensis
Culicidae,Culicinae,Uranotaeniini,Uranotaenia,UranotaeniaPseudoficalbia,Uranotaenia apicosquamata
Culicidae,Culicinae,Uranotaeniini,Uranotaenia,UranotaeniaPseudoficalbia,Uranotaenia apicotaeniata
